FASTQ_FILE	MD5	RUN_ID	STUDY_ID	STUDY_NAME	CENTER_NAME	SUBMISSION_ID	SUBMISSION_DATE	SAMPLE_ID	SAMPLE_NAME	POPULATION	EXPERIMENT_ID	INSTRUMENT_PLATFORM	INSTRUMENT_MODEL	LIBRARY_NAME	RUN_NAME	RUN_BLOCK_NAME	INSERT_SIZE	LIBRARY_LAYOUT	PAIRED_FASTQ	WITHDRAWN	WITHDRAWN_DATE	COMMENT	READ_COUNT	BASE_COUNT	ANALYSIS_GROUP
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244954/ERR244954_2.fastq.gz	0511d4d4fdd90c885663d17fe2bdcef1	ERR244954	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000631	NA12546	CEU	ERX219488	ILLUMINA	Illumina HiSeq 2000	6504009	SC_RUN_9353_7#6		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244954/ERR244954_1.fastq.gz	0			2327735	465547000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244955/ERR244955_1.fastq.gz	5664fda4f08c69cdb91cc81cc114d521	ERR244955	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219489	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_7#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244955/ERR244955_2.fastq.gz	0			2648750	529750000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244955/ERR244955_2.fastq.gz	ed0dca4d338ef93f3e90319c37ccb1a1	ERR244955	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219489	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_7#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244955/ERR244955_1.fastq.gz	0			2648750	529750000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244956/ERR244956_1.fastq.gz	8ec54ce1f0ed63478b93736a6a1289d1	ERR244956	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219490	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_7#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244956/ERR244956_2.fastq.gz	0			2403163	480632600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244956/ERR244956_2.fastq.gz	bdfb8ec8cc61e22d7cfdaf6ad4907226	ERR244956	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219490	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_7#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244956/ERR244956_1.fastq.gz	0			2403163	480632600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244975/ERR244975_1.fastq.gz	4d5012d8a01ff89eadd78a0c8dfdf82f	ERR244975	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000631	NA12546	CEU	ERX219509	ILLUMINA	Illumina HiSeq 2000	6504009	SC_RUN_9353_8#6		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244975/ERR244975_2.fastq.gz	0			2323271	464654200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244975/ERR244975_2.fastq.gz	543e71857bf3d0c40d27e720270326e8	ERR244975	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000631	NA12546	CEU	ERX219509	ILLUMINA	Illumina HiSeq 2000	6504009	SC_RUN_9353_8#6		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244975/ERR244975_1.fastq.gz	0			2323271	464654200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244976/ERR244976_1.fastq.gz	2af2fc3654005a5af935a0531b1b2cc2	ERR244976	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219510	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_8#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244976/ERR244976_2.fastq.gz	0			2645843	529168600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244976/ERR244976_2.fastq.gz	9e6c0e192705b68c8d682bec3c2ceaab	ERR244976	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219510	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_8#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244976/ERR244976_1.fastq.gz	0			2645843	529168600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244977/ERR244977_1.fastq.gz	59799ae8bdb1c7cf99e619626d3f42f7	ERR244977	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219511	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_8#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244977/ERR244977_2.fastq.gz	0			2401096	480219200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244977/ERR244977_2.fastq.gz	ad7045c31f2d921e8efbf6e6b54e53cc	ERR244977	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219511	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_8#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244977/ERR244977_1.fastq.gz	0			2401096	480219200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244991/ERR244991_1.fastq.gz	c5bac7ce07efd305db869d6c23f9162b	ERR244991	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000631	NA12546	CEU	ERX219525	ILLUMINA	Illumina HiSeq 2000	6504009	SC_RUN_9378_8#6		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244991/ERR244991_2.fastq.gz	0			2361383	472276600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244991/ERR244991_2.fastq.gz	3104eb9bde276328665832ba5851f420	ERR244991	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000631	NA12546	CEU	ERX219525	ILLUMINA	Illumina HiSeq 2000	6504009	SC_RUN_9378_8#6		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244991/ERR244991_1.fastq.gz	0			2361383	472276600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244992/ERR244992_1.fastq.gz	e90b9fdf9d77d7e527aa0f87fb3fa9e0	ERR244992	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219526	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9378_8#7		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244992/ERR244992_2.fastq.gz	0			2685406	537081200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244992/ERR244992_2.fastq.gz	42ec9f7a7be21f6e34a78e16702f4db6	ERR244992	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000634	NA12775	CEU	ERX219526	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9378_8#7		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244992/ERR244992_1.fastq.gz	0			2685406	537081200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244993/ERR244993_1.fastq.gz	3673586492797f2cfc74daff3d9d0a09	ERR244993	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219527	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9378_8#8		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244993/ERR244993_2.fastq.gz	0			2439072	487814400	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244993/ERR244993_2.fastq.gz	ac7300338efa310f651ae332e7427844	ERR244993	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA201606	2013-03-15 00:00:00	SRS000635	NA12777	CEU	ERX219527	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9378_8#8		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR244/ERR244993/ERR244993_1.fastq.gz	0			2439072	487814400	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246117/ERR246117_1.fastq.gz	3e3c407feac1d8885437eaa6c307c335	ERR246117	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA202197	2013-03-18 00:00:00	SRS000634	NA12775	CEU	ERX220651	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_2#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246117/ERR246117_2.fastq.gz	0			2677511	535502200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246117/ERR246117_2.fastq.gz	e75d7fcc8f900345fe7ec47e2db3f384	ERR246117	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA202197	2013-03-18 00:00:00	SRS000634	NA12775	CEU	ERX220651	ILLUMINA	Illumina HiSeq 2000	6504021	SC_RUN_9353_2#7		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246117/ERR246117_1.fastq.gz	0			2677511	535502200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246118/ERR246118_1.fastq.gz	bf922de37c7f65912dde0ae2ae2fb763	ERR246118	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA202197	2013-03-18 00:00:00	SRS000635	NA12777	CEU	ERX220652	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_2#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246118/ERR246118_2.fastq.gz	0			2428994	485798800	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246118/ERR246118_2.fastq.gz	181b6899e5ef74972b29ff58a11a2a7b	ERR246118	SRP000547	1000 Genomes CEPH (Utah residents with ancestry from Northern and Western Europe) population sequencing	SC	ERA202197	2013-03-18 00:00:00	SRS000635	NA12777	CEU	ERX220652	ILLUMINA	Illumina HiSeq 2000	6504033	SC_RUN_9353_2#8		458	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR246/ERR246118/ERR246118_1.fastq.gz	0			2428994	485798800	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229811/ERR229811_1.fastq.gz	0cd065df96df9fc078a987f0a7c29aca	ERR229811	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194788	2013-02-14 00:00:00	SRS000191	NA19137	YRI	ERX204362	ILLUMINA	Illumina HiSeq 2000	NA19137_I_bc_pelib_1081	130110_SN546_0191_A_D1J4KACXX_GTGAAA_1		507	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229811/ERR229811_2.fastq.gz	0			109048844	22027866488	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229811/ERR229811_2.fastq.gz	586bf4f12a5cc6cc968345f4f1fde791	ERR229811	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194788	2013-02-14 00:00:00	SRS000191	NA19137	YRI	ERX204362	ILLUMINA	Illumina HiSeq 2000	NA19137_I_bc_pelib_1081	130110_SN546_0191_A_D1J4KACXX_GTGAAA_1		507	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229811/ERR229811_1.fastq.gz	0			109048844	22027866488	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229813/ERR229813_1.fastq.gz	118409c604bb5a2eb9e041fd0de6e6b2	ERR229813	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194790	2013-02-14 00:00:00	SRS000789	NA19175	YRI	ERX204364	ILLUMINA	Illumina HiSeq 2000	NA19175_I_bc_pelib_1083	130110_SN546_0191_A_D1J4KACXX_TGACCA_2		499	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229813/ERR229813_2.fastq.gz	0			108273411	21871229022	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229813/ERR229813_2.fastq.gz	73086afb963a45af32ec3613cccc00c2	ERR229813	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194790	2013-02-14 00:00:00	SRS000789	NA19175	YRI	ERX204364	ILLUMINA	Illumina HiSeq 2000	NA19175_I_bc_pelib_1083	130110_SN546_0191_A_D1J4KACXX_TGACCA_2		499	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229813/ERR229813_1.fastq.gz	0			108273411	21871229022	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229814/ERR229814_1.fastq.gz	567a4190a2eddfcf87d3454ea4bc8d3c	ERR229814	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194791	2013-02-14 00:00:00	SRS001802	NA19222	YRI	ERX204365	ILLUMINA	Illumina HiSeq 2000	NA19222_I_bc_pelib_1085	130110_SN546_0191_A_D1J4KACXX_AGTTCC_3		487	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229814/ERR229814_2.fastq.gz	0			105384849	21287739498	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229814/ERR229814_2.fastq.gz	c016d9e24e407fcdb82235fb4468ac0e	ERR229814	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194791	2013-02-14 00:00:00	SRS001802	NA19222	YRI	ERX204365	ILLUMINA	Illumina HiSeq 2000	NA19222_I_bc_pelib_1085	130110_SN546_0191_A_D1J4KACXX_AGTTCC_3		487	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229814/ERR229814_1.fastq.gz	0			105384849	21287739498	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229815/ERR229815_1.fastq.gz	b382863522c9cfc8c9b3a050f521535a	ERR229815	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194792	2013-02-14 00:00:00	SRS000210	NA19210	YRI	ERX204366	ILLUMINA	Illumina HiSeq 2000	NA19210_I_bc_pelib_1084	130110_SN546_0191_A_D1J4KACXX_TAGCTT_3		497	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229815/ERR229815_2.fastq.gz	0			101158678	20434052956	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229815/ERR229815_2.fastq.gz	32cf6942e2dcde248845c97a9f199fc0	ERR229815	SRP000542	1000 Genomes YRI Yoruba population sequencing	MPIMG	ERA194792	2013-02-14 00:00:00	SRS000210	NA19210	YRI	ERX204366	ILLUMINA	Illumina HiSeq 2000	NA19210_I_bc_pelib_1084	130110_SN546_0191_A_D1J4KACXX_TAGCTT_3		497	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR229/ERR229815/ERR229815_1.fastq.gz	0			101158678	20434052956	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251619/ERR251619_1.fastq.gz	17909f7972062d398f600856e5d0c535	ERR251619	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001467	NA18864	YRI	ERX226153	ILLUMINA	Illumina HiSeq 2000	SZAIPI022612-25	BGI-FCC1L2MACXX_L5_SZAIPI022612-25		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251619/ERR251619_2.fastq.gz	0			65295115	13059023000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251619/ERR251619_2.fastq.gz	459ead08c6b68b19a572d499a19db827	ERR251619	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001467	NA18864	YRI	ERX226153	ILLUMINA	Illumina HiSeq 2000	SZAIPI022612-25	BGI-FCC1L2MACXX_L5_SZAIPI022612-25		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251619/ERR251619_1.fastq.gz	0			65295115	13059023000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251620/ERR251620_1.fastq.gz	cc4ba3f7145ebedb32369629a798f26b	ERR251620	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001467	NA18864	YRI	ERX226154	ILLUMINA	Illumina HiSeq 2000	SZAIPI022612-25	BGI-FCC1L2MACXX_L6_SZAIPI022612-25		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251620/ERR251620_2.fastq.gz	0			65429048	13085809600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251620/ERR251620_2.fastq.gz	e00b34fa2f0f53dc338ea0adab797937	ERR251620	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001467	NA18864	YRI	ERX226154	ILLUMINA	Illumina HiSeq 2000	SZAIPI022612-25	BGI-FCC1L2MACXX_L6_SZAIPI022612-25		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251620/ERR251620_1.fastq.gz	0			65429048	13085809600	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251621/ERR251621_1.fastq.gz	240bcef5e689adbf9086588a5e41248d	ERR251621	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001468	NA18865	YRI	ERX226155	ILLUMINA	Illumina HiSeq 2000	SZAIPI022613-26	BGI-FCC1L2MACXX_L5_SZAIPI022613-26		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251621/ERR251621_2.fastq.gz	0			52938565	10587713000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251621/ERR251621_2.fastq.gz	7c216220714f5db48238d8de1ef8cd8a	ERR251621	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001468	NA18865	YRI	ERX226155	ILLUMINA	Illumina HiSeq 2000	SZAIPI022613-26	BGI-FCC1L2MACXX_L5_SZAIPI022613-26		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251621/ERR251621_1.fastq.gz	0			52938565	10587713000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251622/ERR251622_1.fastq.gz	68a9ab6750af63fc4c3624e66c28fab7	ERR251622	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001468	NA18865	YRI	ERX226156	ILLUMINA	Illumina HiSeq 2000	SZAIPI022613-26	BGI-FCC1L2MACXX_L6_SZAIPI022613-26		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251622/ERR251622_2.fastq.gz	0			52877237	10575447400	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251622/ERR251622_2.fastq.gz	813490e254ff778c746fe3b0d9277317	ERR251622	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001468	NA18865	YRI	ERX226156	ILLUMINA	Illumina HiSeq 2000	SZAIPI022613-26	BGI-FCC1L2MACXX_L6_SZAIPI022613-26		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251622/ERR251622_1.fastq.gz	0			52877237	10575447400	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251623/ERR251623_1.fastq.gz	fb5ef6b21068d9bfcb0e18b54220fae6	ERR251623	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001469	NA18876	YRI	ERX226157	ILLUMINA	Illumina HiSeq 2000	SZAIPI022614-27	BGI-FCC1L2MACXX_L5_SZAIPI022614-27		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251623/ERR251623_2.fastq.gz	0			51887895	10377579000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251623/ERR251623_2.fastq.gz	d2571cc433805b87d528b171b72715e6	ERR251623	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001469	NA18876	YRI	ERX226157	ILLUMINA	Illumina HiSeq 2000	SZAIPI022614-27	BGI-FCC1L2MACXX_L5_SZAIPI022614-27		455	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251623/ERR251623_1.fastq.gz	0			51887895	10377579000	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251624/ERR251624_1.fastq.gz	977bc49a21773d8f1f0255684e144404	ERR251624	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001469	NA18876	YRI	ERX226158	ILLUMINA	Illumina HiSeq 2000	SZAIPI022614-27	BGI-FCC1L2MACXX_L6_SZAIPI022614-27		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251624/ERR251624_2.fastq.gz	0			51840161	10368032200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251624/ERR251624_2.fastq.gz	77c09c86919458ae86701ede3db1eff4	ERR251624	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001469	NA18876	YRI	ERX226158	ILLUMINA	Illumina HiSeq 2000	SZAIPI022614-27	BGI-FCC1L2MACXX_L6_SZAIPI022614-27		451	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251624/ERR251624_1.fastq.gz	0			51840161	10368032200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251625/ERR251625_1.fastq.gz	0f31f131c195ef3fc86181542a2cccab	ERR251625	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001470	NA18877	YRI	ERX226159	ILLUMINA	Illumina HiSeq 2000	SZAIPI022615-32	BGI-FCC1L2MACXX_L7_SZAIPI022615-32		457	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251625/ERR251625_2.fastq.gz	0			58735516	11747103200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251625/ERR251625_2.fastq.gz	2827bcd591fe53e55877aea65dfc3709	ERR251625	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001470	NA18877	YRI	ERX226159	ILLUMINA	Illumina HiSeq 2000	SZAIPI022615-32	BGI-FCC1L2MACXX_L7_SZAIPI022615-32		457	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251625/ERR251625_1.fastq.gz	0			58735516	11747103200	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251626/ERR251626_1.fastq.gz	9602a1016f769505bb5ff796d7a41b7e	ERR251626	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001470	NA18877	YRI	ERX226160	ILLUMINA	Illumina HiSeq 2000	SZAIPI022615-32	BGI-FCC1L2MACXX_L8_SZAIPI022615-32		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251626/ERR251626_2.fastq.gz	0			58204769	11640953800	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251626/ERR251626_2.fastq.gz	e3cb790f05fa0e72e11d3134535f1776	ERR251626	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001470	NA18877	YRI	ERX226160	ILLUMINA	Illumina HiSeq 2000	SZAIPI022615-32	BGI-FCC1L2MACXX_L8_SZAIPI022615-32		456	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251626/ERR251626_1.fastq.gz	0			58204769	11640953800	low coverage
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251627/ERR251627_1.fastq.gz	1f09c86f1bd8699f128e5ced629824ad	ERR251627	SRP000542	1000 Genomes YRI Yoruba population sequencing	BGI	ERA204854	2013-04-03 00:00:00	SRS001471	NA18878	YRI	ERX226161	ILLUMINA	Illumina HiSeq 2000	SZAIPI022616-36	BGI-FCC1L2MACXX_L7_SZAIPI022616-36		457	PAIRED	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR251/ERR251627/ERR251627_2.fastq.gz	0			65914442	13182888400	low coverage
